ID	Longitud	Latitud	Region_Homogenea	Departamento	Municipio	Inferior	Normal	Superior	Indice	Porcentaje
256	-72.125	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	33.2	0	66.8	3	66.8
257	-72.075	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
258	-72.025	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
259	-71.975	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
260	-71.925	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
261	-71.875	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
262	-71.825	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
263	-71.775	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
264	-71.725	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
265	-71.675	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
266	-71.625	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
267	-71.575	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	20.9	16.5	62.6	3	62.6
268	-71.525	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	24.6	14	61.3	3	61.3
269	-71.475	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	19.8	14.8	65.4	3	65.4
270	-71.425	11.775	Caribe - Cesar	LA GUAJIRA	URIBIA	22	14	64	3	64
271	-72.725	11.725	Caribe - Cesar	LA GUAJIRA	MANAURE	23.9	6.1	70	3	70
272	-72.675	11.725	Caribe - Cesar	LA GUAJIRA	MANAURE	20.1	8.2	71.7	3	71.7
273	-72.625	11.725	Caribe - Cesar	LA GUAJIRA	MANAURE	24.1	5.3	70.6	3	70.6
274	-72.575	11.725	Caribe - Cesar	LA GUAJIRA	MANAURE	21.1	9.9	69	3	69
275	-72.525	11.725	Caribe - Cesar	LA GUAJIRA	MANAURE	20.6	8.8	70.6	3	70.6
276	-72.475	11.725	Caribe - Cesar	LA GUAJIRA	MANAURE	22.3	5.3	72.5	3	72.5
277	-72.425	11.725	Caribe - Cesar	LA GUAJIRA	MANAURE	18.7	7.5	73.8	3	73.8
278	-72.375	11.725	Caribe - Cesar	LA GUAJIRA	MANAURE	14.1	13.5	72.4	3	72.4
279	-72.325	11.725	Caribe - Cesar	LA GUAJIRA	URIBIA	33.6	0	66.4	3	66.4
280	-72.275	11.725	Caribe - Cesar	LA GUAJIRA	URIBIA	35.5	0	64.5	3	64.5
281	-72.225	11.725	Caribe - Cesar	LA GUAJIRA	URIBIA	24.3	0	75.7	3	75.7
282	-72.175	11.725	Caribe - Cesar	LA GUAJIRA	URIBIA	26.2	0	73.8	3	73.8
283	-72.125	11.725	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
284	-72.075	11.725	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
285	-72.025	11.725	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
286	-71.975	11.725	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
287	-71.925	11.725	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
288	-71.875	11.725	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
289	-71.825	11.725	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
290	-71.775	11.725	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
291	-71.725	11.725	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
292	-71.675	11.725	Caribe - Cesar	LA GUAJIRA	URIBIA	21.1	18.4	60.6	3	60.6
293	-71.625	11.725	Caribe - Cesar	LA GUAJIRA	URIBIA	23.2	14.7	62.1	3	62.1
294	-72.775	11.675	Caribe - Cesar	LA GUAJIRA	MANAURE	22.5	9.5	68.1	3	68.1
295	-72.725	11.675	Caribe - Cesar	LA GUAJIRA	MANAURE	24.9	7.1	68	3	68
296	-72.675	11.675	Caribe - Cesar	LA GUAJIRA	MANAURE	23.6	6.7	69.7	3	69.7
297	-72.625	11.675	Caribe - Cesar	LA GUAJIRA	MANAURE	19.3	10.2	70.5	3	70.5
298	-72.575	11.675	Caribe - Cesar	LA GUAJIRA	MANAURE	26.9	14	59.1	3	59.1
299	-72.525	11.675	Caribe - Cesar	LA GUAJIRA	MANAURE	18.9	6.8	74.3	3	74.3
300	-72.475	11.675	Caribe - Cesar	LA GUAJIRA	MANAURE	24.6	0	75.4	3	75.4
301	-72.425	11.675	Caribe - Cesar	LA GUAJIRA	MANAURE	24.9	0	75.1	3	75.1
302	-72.375	11.675	Caribe - Cesar	LA GUAJIRA	MANAURE	34.5	0	65.5	3	65.5
303	-72.325	11.675	Caribe - Cesar	LA GUAJIRA	URIBIA	34.5	0	65.5	3	65.5
304	-72.275	11.675	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
305	-72.225	11.675	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
306	-72.175	11.675	Caribe - Cesar	LA GUAJIRA	URIBIA	34.7	0	65.3	3	65.3
307	-72.125	11.675	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
308	-72.075	11.675	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
309	-72.025	11.675	Caribe - Cesar	LA GUAJIRA	MAICAO	-1	-1	-1	-999	-999
310	-71.975	11.675	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
311	-71.925	11.675	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
312	-71.875	11.675	Caribe - Cesar	LA GUAJIRA	URIBIA	20.5	16.4	63.1	3	63.1
313	-71.825	11.675	Caribe - Cesar	LA GUAJIRA	URIBIA	21.1	17.2	61.7	3	61.7
314	-71.775	11.675	Caribe - Cesar	LA GUAJIRA	URIBIA	21.5	18	60.6	3	60.6
315	-72.825	11.625	Caribe - Cesar	LA GUAJIRA	MANAURE	22	13.4	64.6	3	64.6
316	-72.775	11.625	Caribe - Cesar	LA GUAJIRA	MANAURE	22.7	6.1	71.2	3	71.2
317	-72.725	11.625	Caribe - Cesar	LA GUAJIRA	MANAURE	24.7	6.9	68.5	3	68.5
318	-72.675	11.625	Caribe - Cesar	LA GUAJIRA	MANAURE	23.1	9.5	67.5	3	67.5
319	-72.625	11.625	Caribe - Cesar	LA GUAJIRA	MANAURE	22.1	10.4	67.5	3	67.5
320	-72.575	11.625	Caribe - Cesar	LA GUAJIRA	MANAURE	20.6	11.1	68.2	3	68.2
321	-72.525	11.625	Caribe - Cesar	LA GUAJIRA	MANAURE	18.5	10.1	71.4	3	71.4
322	-72.475	11.625	Caribe - Cesar	LA GUAJIRA	MANAURE	19.4	10.2	70.4	3	70.4
323	-72.425	11.625	Caribe - Cesar	LA GUAJIRA	MANAURE	41.3	0	58.7	3	58.7
324	-72.375	11.625	Caribe - Cesar	LA GUAJIRA	MANAURE	34.5	0	65.5	3	65.5
325	-72.325	11.625	Caribe - Cesar	LA GUAJIRA	URIBIA	34.5	0	65.5	3	65.5
326	-72.275	11.625	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
327	-72.225	11.625	Caribe - Cesar	LA GUAJIRA	URIBIA	33.2	0	66.8	3	66.8
328	-72.175	11.625	Caribe - Cesar	LA GUAJIRA	URIBIA	11.6	15	73.3	3	73.3
329	-72.125	11.625	Caribe - Cesar	LA GUAJIRA	URIBIA	14	19.8	66.2	3	66.2
330	-72.075	11.625	Caribe - Cesar	LA GUAJIRA	URIBIA	-1	-1	-1	-999	-999
331	-72.025	11.625	Caribe - Cesar	LA GUAJIRA	MAICAO	-1	-1	-1	-999	-999
332	-71.975	11.625	Caribe - Cesar	LA GUAJIRA	MAICAO	-1	-1	-1	-999	-999
333	-72.925	11.575	Caribe - Cesar	LA GUAJIRA	RIOHACHA	21.6	12.6	65.8	3	65.8
334	-72.875	11.575	Caribe - Cesar	LA GUAJIRA	MANAURE	24.3	11.9	63.9	3	63.9
335	-72.825	11.575	Caribe - Cesar	LA GUAJIRA	MANAURE	21.9	13.2	64.8	3	64.8
336	-72.775	11.575	Caribe - Cesar	LA GUAJIRA	MANAURE	22.6	8.3	69.2	3	69.2
337	-72.725	11.575	Caribe - Cesar	LA GUAJIRA	MANAURE	20.8	11.7	67.4	3	67.4
338	-72.675	11.575	Caribe - Cesar	LA GUAJIRA	MANAURE	23.7	9.1	67.2	3	67.2
339	-72.625	11.575	Caribe - Cesar	LA GUAJIRA	MANAURE	20.8	11.6	67.7	3	67.7
340	-72.575	11.575	Caribe - Cesar	LA GUAJIRA	MANAURE	20.4	14.2	65.4	3	65.4
341	-72.525	11.575	Caribe - Cesar	LA GUAJIRA	MANAURE	19.7	12.7	67.5	3	67.5
342	-72.475	11.575	Caribe - Cesar	LA GUAJIRA	MANAURE	22.9	8.9	68.2	3	68.2
343	-72.425	11.575	Caribe - Cesar	LA GUAJIRA	MANAURE	23.8	7.1	69.2	3	69.2
344	-72.375	11.575	Caribe - Cesar	LA GUAJIRA	MANAURE	22.5	9.6	67.9	3	67.9
345	-72.325	11.575	Caribe - Cesar	LA GUAJIRA	MANAURE	19	11.2	69.7	3	69.7
346	-72.275	11.575	Caribe - Cesar	LA GUAJIRA	URIBIA	17.3	49.5	33.1	2	49.5
347	-72.225	11.575	Caribe - Cesar	LA GUAJIRA	URIBIA	20.4	5.7	73.9	3	73.9
348	-72.175	11.575	Caribe - Cesar	LA GUAJIRA	URIBIA	20.4	9.4	70.2	3	70.2
349	-72.125	11.575	Caribe - Cesar	LA GUAJIRA	URIBIA	15.5	11.5	73.1	3	73.1
350	-72.075	11.575	Caribe - Cesar	LA GUAJIRA	MAICAO	15.9	20.3	63.8	3	63.8
351	-72.025	11.575	Caribe - Cesar	LA GUAJIRA	MAICAO	12	18.1	69.9	3	69.9
352	-72.975	11.525	Caribe - Cesar	LA GUAJIRA	RIOHACHA	22.3	12.2	65.5	3	65.5
353	-72.925	11.525	Caribe - Cesar	LA GUAJIRA	RIOHACHA	23.9	11.6	64.5	3	64.5
354	-72.875	11.525	Caribe - Cesar	LA GUAJIRA	RIOHACHA	23.8	13.4	62.8	3	62.8
355	-72.825	11.525	Caribe - Cesar	LA GUAJIRA	MANAURE	23.1	13.9	63	3	63
356	-72.775	11.525	Caribe - Cesar	LA GUAJIRA	MANAURE	22.9	10.4	66.8	3	66.8
357	-72.725	11.525	Caribe - Cesar	LA GUAJIRA	MANAURE	24.7	11.1	64.2	3	64.2
358	-72.675	11.525	Caribe - Cesar	LA GUAJIRA	MANAURE	22	12.6	65.4	3	65.4
359	-72.625	11.525	Caribe - Cesar	LA GUAJIRA	MANAURE	22.6	12.6	64.9	3	64.9
360	-72.575	11.525	Caribe - Cesar	LA GUAJIRA	MANAURE	22.3	13.1	64.6	3	64.6
361	-72.525	11.525	Caribe - Cesar	LA GUAJIRA	MANAURE	24	10.5	65.5	3	65.5
362	-72.475	11.525	Caribe - Cesar	LA GUAJIRA	MANAURE	24	9.4	66.7	3	66.7
363	-72.425	11.525	Caribe - Cesar	LA GUAJIRA	MANAURE	22.6	11.3	66.1	3	66.1
364	-72.375	11.525	Caribe - Cesar	LA GUAJIRA	MAICAO	22.2	12.5	65.3	3	65.3
365	-72.325	11.525	Caribe - Cesar	LA GUAJIRA	MAICAO	21.9	12	66.2	3	66.2
366	-72.275	11.525	Caribe - Cesar	LA GUAJIRA	MAICAO	21.1	12.2	66.7	3	66.7
367	-72.225	11.525	Caribe - Cesar	LA GUAJIRA	URIBIA	19.7	10.5	69.9	3	69.9
368	-72.175	11.525	Caribe - Cesar	LA GUAJIRA	MAICAO	18.3	14.5	67.2	3	67.2
369	-72.125	11.525	Caribe - Cesar	LA GUAJIRA	MAICAO	19.2	14	66.8	3	66.8
370	-72.075	11.525	Caribe - Cesar	LA GUAJIRA	MAICAO	19.9	13.8	66.2	3	66.2
371	-72.025	11.525	Caribe - Cesar	LA GUAJIRA	MAICAO	19	11.4	69.6	3	69.6
372	-73.075	11.475	Caribe - Cesar	LA GUAJIRA	RIOHACHA	18.8	13.6	67.6	3	67.6
373	-73.025	11.475	Caribe - Cesar	LA GUAJIRA	RIOHACHA	21.6	12.4	66	3	66
374	-72.975	11.475	Caribe - Cesar	LA GUAJIRA	RIOHACHA	23.2	13	63.8	3	63.8
375	-72.925	11.475	Caribe - Cesar	LA GUAJIRA	RIOHACHA	22.8	14	63.2	3	63.2
376	-72.875	11.475	Caribe - Cesar	LA GUAJIRA	RIOHACHA	23.2	13.3	63.5	3	63.5
377	-72.825	11.475	Caribe - Cesar	LA GUAJIRA	RIOHACHA	21.6	14.2	64.2	3	64.2
378	-72.775	11.475	Caribe - Cesar	LA GUAJIRA	RIOHACHA	21.9	13.2	64.9	3	64.9
379	-72.725	11.475	Caribe - Cesar	LA GUAJIRA	RIOHACHA	22.6	12	65.4	3	65.4
380	-72.675	11.475	Caribe - Cesar	LA GUAJIRA	MANAURE	21	12.1	66.9	3	66.9
381	-72.625	11.475	Caribe - Cesar	LA GUAJIRA	MANAURE	20.9	14.7	64.4	3	64.4
382	-72.575	11.475	Caribe - Cesar	LA GUAJIRA	MANAURE	20.2	14	65.9	3	65.9
383	-72.525	11.475	Caribe - Cesar	LA GUAJIRA	MANAURE	21.3	11.1	67.7	3	67.7
384	-72.475	11.475	Caribe - Cesar	LA GUAJIRA	MANAURE	22.1	11.7	66.2	3	66.2
385	-72.425	11.475	Caribe - Cesar	LA GUAJIRA	MAICAO	20.8	15	64.2	3	64.2
386	-72.375	11.475	Caribe - Cesar	LA GUAJIRA	MAICAO	22.9	13.1	64	3	64
387	-72.325	11.475	Caribe - Cesar	LA GUAJIRA	MAICAO	20.7	12.5	66.8	3	66.8
388	-72.275	11.475	Caribe - Cesar	LA GUAJIRA	MAICAO	20	13	67	3	67
389	-72.225	11.475	Caribe - Cesar	LA GUAJIRA	MAICAO	20.2	11.6	68.2	3	68.2
390	-72.175	11.475	Caribe - Cesar	LA GUAJIRA	MAICAO	22.5	11.1	66.4	3	66.4
391	-72.125	11.475	Caribe - Cesar	LA GUAJIRA	MAICAO	21.1	8.1	70.7	3	70.7
392	-72.075	11.475	Caribe - Cesar	LA GUAJIRA	MAICAO	22.6	10.4	67	3	67
393	-73.125	11.425	Caribe - Cesar	LA GUAJIRA	RIOHACHA	17.4	16.1	66.5	3	66.5
394	-73.075	11.425	Caribe - Cesar	LA GUAJIRA	RIOHACHA	19.5	14.7	65.8	3	65.8
395	-73.025	11.425	Caribe - Cesar	LA GUAJIRA	RIOHACHA	21.2	13.7	65.1	3	65.1
396	-72.975	11.425	Caribe - Cesar	LA GUAJIRA	RIOHACHA	23.6	13.5	62.9	3	62.9
397	-72.925	11.425	Caribe - Cesar	LA GUAJIRA	RIOHACHA	24	13.6	62.4	3	62.4
398	-72.875	11.425	Caribe - Cesar	LA GUAJIRA	RIOHACHA	23.5	14	62.5	3	62.5
399	-72.825	11.425	Caribe - Cesar	LA GUAJIRA	RIOHACHA	21.9	18.1	60.1	3	60.1
400	-72.775	11.425	Caribe - Cesar	LA GUAJIRA	RIOHACHA	20.6	11.7	67.6	3	67.6
401	-72.725	11.425	Caribe - Cesar	LA GUAJIRA	RIOHACHA	21.7	10.1	68.2	3	68.2
402	-72.675	11.425	Caribe - Cesar	LA GUAJIRA	RIOHACHA	22.6	10.3	67.1	3	67.1
403	-72.625	11.425	Caribe - Cesar	LA GUAJIRA	MAICAO	22.3	10.7	67	3	67
404	-72.575	11.425	Caribe - Cesar	LA GUAJIRA	MAICAO	21.8	12.1	66.1	3	66.1
405	-72.525	11.425	Caribe - Cesar	LA GUAJIRA	MAICAO	21.7	10.6	67.7	3	67.7
406	-72.475	11.425	Caribe - Cesar	LA GUAJIRA	MAICAO	21.7	10.9	67.4	3	67.4
407	-72.425	11.425	Caribe - Cesar	LA GUAJIRA	MAICAO	20.9	9.8	69.2	3	69.2
408	-72.375	11.425	Caribe - Cesar	LA GUAJIRA	MAICAO	19.5	9.8	70.8	3	70.8
409	-72.325	11.425	Caribe - Cesar	LA GUAJIRA	MAICAO	21.9	9.6	68.5	3	68.5
410	-72.275	11.425	Caribe - Cesar	LA GUAJIRA	MAICAO	21.3	11.4	67.3	3	67.3
411	-72.225	11.425	Caribe - Cesar	LA GUAJIRA	MAICAO	20.7	13.9	65.3	3	65.3
412	-72.175	11.425	Caribe - Cesar	LA GUAJIRA	MAICAO	21.5	15.7	62.8	3	62.8
413	-72.125	11.425	Caribe - Cesar	LA GUAJIRA	MAICAO	21.2	14.7	64	3	64
414	-72.075	11.425	Caribe - Cesar	LA GUAJIRA	MAICAO	22.8	9.8	67.3	3	67.3
415	-73.175	11.375	Caribe - Cesar	LA GUAJIRA	RIOHACHA	17.5	18	64.5	3	64.5
416	-73.125	11.375	Caribe - Cesar	LA GUAJIRA	RIOHACHA	17.4	17.1	65.5	3	65.5
417	-73.075	11.375	Caribe - Cesar	LA GUAJIRA	RIOHACHA	19.2	16.5	64.3	3	64.3
418	-73.025	11.375	Caribe - Cesar	LA GUAJIRA	RIOHACHA	21.6	13.9	64.4	3	64.4
419	-72.975	11.375	Caribe - Cesar	LA GUAJIRA	RIOHACHA	23.7	16.6	59.7	3	59.7
420	-72.925	11.375	Caribe - Cesar	LA GUAJIRA	RIOHACHA	23.3	15	61.7	3	61.7
421	-72.875	11.375	Caribe - Cesar	LA GUAJIRA	RIOHACHA	23.4	14.8	61.9	3	61.9
422	-72.825	11.375	Caribe - Cesar	LA GUAJIRA	RIOHACHA	21.5	16.6	61.8	3	61.8
423	-72.775	11.375	Caribe - Cesar	LA GUAJIRA	RIOHACHA	20.3	11.8	67.9	3	67.9
424	-72.725	11.375	Caribe - Cesar	LA GUAJIRA	RIOHACHA	22.3	9.3	68.3	3	68.3
425	-72.675	11.375	Caribe - Cesar	LA GUAJIRA	RIOHACHA	21.8	10.5	67.7	3	67.7
426	-72.625	11.375	Caribe - Cesar	LA GUAJIRA	RIOHACHA	21.3	11.2	67.5	3	67.5
427	-72.575	11.375	Caribe - Cesar	LA GUAJIRA	MAICAO	21.1	12.3	66.6	3	66.6
428	-72.525	11.375	Caribe - Cesar	LA GUAJIRA	ALBANIA	21.3	10.5	68.2	3	68.2
429	-72.475	11.375	Caribe - Cesar	LA GUAJIRA	MAICAO	21	11.8	67.3	3	67.3
430	-72.425	11.375	Caribe - Cesar	LA GUAJIRA	MAICAO	18.6	12.8	68.5	3	68.5
431	-72.375	11.375	Caribe - Cesar	LA GUAJIRA	MAICAO	18.9	11.3	69.9	3	69.9
432	-72.325	11.375	Caribe - Cesar	LA GUAJIRA	MAICAO	20.8	12	67.3	3	67.3
433	-72.275	11.375	Caribe - Cesar	LA GUAJIRA	MAICAO	21.8	11.2	67	3	67
434	-72.225	11.375	Caribe - Cesar	LA GUAJIRA	MAICAO	21.7	13	65.2	3	65.2
435	-72.175	11.375	Caribe - Cesar	LA GUAJIRA	MAICAO	21.9	15.1	63	3	63
436	-72.125	11.375	Caribe - Cesar	LA GUAJIRA	MAICAO	23.3	14.7	61.9	3	61.9
437	-74.175	11.325	Caribe - Cesar	MAGDALENA	SANTA MARTA	8.6	16.3	75	3	75
438	-74.125	11.325	Caribe - Cesar	MAGDALENA	SANTA MARTA	11.6	6.7	81.7	3	81.7
439	-74.075	11.325	Caribe - Cesar	MAGDALENA	SANTA MARTA	12.2	6.7	81	3	81
440	-74.025	11.325	Caribe - Cesar	MAGDALENA	SANTA MARTA	12.5	10.3	77.2	3	77.2
441	-73.975	11.325	Caribe - Cesar	MAGDALENA	SANTA MARTA	10.4	10.6	79	3	79
442	-73.925	11.325	Caribe - Cesar	MAGDALENA	SANTA MARTA	10.4	10.8	78.8	3	78.8
443	-73.225	11.325	Caribe - Cesar	LA GUAJIRA	DIBULLA	17.5	18.6	63.9	3	63.9
444	-73.175	11.325	Caribe - Cesar	LA GUAJIRA	RIOHACHA	17.2	17.4	65.4	3	65.4
445	-73.125	11.325	Caribe - Cesar	LA GUAJIRA	RIOHACHA	17.3	21.4	61.3	3	61.3
446	-73.075	11.325	Caribe - Cesar	LA GUAJIRA	RIOHACHA	17	17.4	65.7	3	65.7
447	-73.025	11.325	Caribe - Cesar	LA GUAJIRA	RIOHACHA	20.2	16.4	63.4	3	63.4
448	-72.975	11.325	Caribe - Cesar	LA GUAJIRA	RIOHACHA	21.8	16.9	61.3	3	61.3
449	-72.925	11.325	Caribe - Cesar	LA GUAJIRA	RIOHACHA	20.3	16.7	63	3	63
450	-72.875	11.325	Caribe - Cesar	LA GUAJIRA	RIOHACHA	22.1	15.8	62.2	3	62.2
451	-72.825	11.325	Caribe - Cesar	LA GUAJIRA	RIOHACHA	22.8	15	62.2	3	62.2
452	-72.775	11.325	Caribe - Cesar	LA GUAJIRA	RIOHACHA	23.2	14.2	62.6	3	62.6
453	-72.725	11.325	Caribe - Cesar	LA GUAJIRA	RIOHACHA	22.5	13	64.5	3	64.5
454	-72.675	11.325	Caribe - Cesar	LA GUAJIRA	RIOHACHA	20.9	12.1	67	3	67
455	-72.625	11.325	Caribe - Cesar	LA GUAJIRA	RIOHACHA	20.7	12.2	67.1	3	67.1
456	-72.575	11.325	Caribe - Cesar	LA GUAJIRA	ALBANIA	21.1	10.6	68.2	3	68.2
457	-72.525	11.325	Caribe - Cesar	LA GUAJIRA	ALBANIA	20.4	10.9	68.7	3	68.7
458	-72.475	11.325	Caribe - Cesar	LA GUAJIRA	MAICAO	20.6	12.2	67.2	3	67.2
459	-72.425	11.325	Caribe - Cesar	LA GUAJIRA	MAICAO	21.6	10.2	68.1	3	68.1
460	-72.375	11.325	Caribe - Cesar	LA GUAJIRA	MAICAO	22.4	11.2	66.4	3	66.4
461	-72.325	11.325	Caribe - Cesar	LA GUAJIRA	MAICAO	22.8	14.3	62.9	3	62.9
462	-72.275	11.325	Caribe - Cesar	LA GUAJIRA	MAICAO	22.2	15.9	61.9	3	61.9
463	-72.225	11.325	Caribe - Cesar	LA GUAJIRA	MAICAO	21.2	15.5	63.3	3	63.3
464	-72.175	11.325	Caribe - Cesar	LA GUAJIRA	MAICAO	21.9	18.6	59.5	3	59.5
465	-72.125	11.325	Caribe - Cesar	LA GUAJIRA	MAICAO	23.3	18.1	58.6	3	58.6
466	-74.225	11.275	Caribe - Cesar	MAGDALENA	SANTA MARTA	7.5	11.5	80.9	3	80.9
467	-74.175	11.275	Caribe - Cesar	MAGDALENA	SANTA MARTA	6.7	17.1	76.2	3	76.2
468	-74.125	11.275	Caribe - Cesar	MAGDALENA	SANTA MARTA	9.2	12.8	78	3	78
469	-74.075	11.275	Caribe - Cesar	MAGDALENA	SANTA MARTA	7.9	9.7	82.4	3	82.4
470	-74.025	11.275	Caribe - Cesar	MAGDALENA	SANTA MARTA	9.3	11.7	79	3	79
471	-73.975	11.275	Caribe - Cesar	MAGDALENA	SANTA MARTA	10	10.7	79.3	3	79.3
472	-73.925	11.275	Caribe - Cesar	MAGDALENA	SANTA MARTA	9.8	11.4	78.8	3	78.8
473	-73.875	11.275	Caribe - Cesar	MAGDALENA	SANTA MARTA	10.2	10	79.7	3	79.7
474	-73.825	11.275	Caribe - Cesar	MAGDALENA	SANTA MARTA	15.2	13.6	71.2	3	71.2
475	-73.775	11.275	Caribe - Cesar	MAGDALENA	SANTA MARTA	15.1	17.8	67.1	3	67.1
476	-73.725	11.275	Caribe - Cesar	MAGDALENA	SANTA MARTA	13.2	17.4	69.5	3	69.5
477	-73.675	11.275	Caribe - Cesar	MAGDALENA	SANTA MARTA	12.1	16.5	71.4	3	71.4
478	-73.625	11.275	Caribe - Cesar	MAGDALENA	SANTA MARTA	12.9	18	69.1	3	69.1
479	-73.575	11.275	Caribe - Cesar	MAGDALENA	SANTA MARTA	14.1	16.6	69.3	3	69.3
480	-73.525	11.275	Caribe - Cesar	LA GUAJIRA	DIBULLA	14.4	16.2	69.3	3	69.3
481	-73.475	11.275	Caribe - Cesar	LA GUAJIRA	DIBULLA	14.7	13.7	71.6	3	71.6
482	-73.425	11.275	Caribe - Cesar	LA GUAJIRA	DIBULLA	15.5	12.9	71.6	3	71.6
483	-73.375	11.275	Caribe - Cesar	LA GUAJIRA	DIBULLA	16.4	12	71.6	3	71.6
484	-73.325	11.275	Caribe - Cesar	LA GUAJIRA	DIBULLA	13.4	12.7	73.9	3	73.9
485	-73.275	11.275	Caribe - Cesar	LA GUAJIRA	DIBULLA	13.3	16.8	70	3	70
486	-73.225	11.275	Caribe - Cesar	LA GUAJIRA	DIBULLA	14.9	18.1	67	3	67
487	-73.175	11.275	Caribe - Cesar	LA GUAJIRA	DIBULLA	12.6	18.1	69.3	3	69.3
488	-73.125	11.275	Caribe - Cesar	LA GUAJIRA	RIOHACHA	13.7	19.4	66.9	3	66.9
489	-73.075	11.275	Caribe - Cesar	LA GUAJIRA	RIOHACHA	14.9	24	61.2	3	61.2
490	-73.025	11.275	Caribe - Cesar	LA GUAJIRA	RIOHACHA	16.9	20.2	62.9	3	62.9
491	-72.975	11.275	Caribe - Cesar	LA GUAJIRA	RIOHACHA	18.6	19.2	62.2	3	62.2
492	-72.925	11.275	Caribe - Cesar	LA GUAJIRA	RIOHACHA	17.6	17.9	64.5	3	64.5
493	-72.875	11.275	Caribe - Cesar	LA GUAJIRA	RIOHACHA	19	13.9	67.1	3	67.1
494	-72.825	11.275	Caribe - Cesar	LA GUAJIRA	RIOHACHA	20.4	12	67.6	3	67.6
495	-72.775	11.275	Caribe - Cesar	LA GUAJIRA	RIOHACHA	20.6	12.2	67.1	3	67.1
496	-72.725	11.275	Caribe - Cesar	LA GUAJIRA	RIOHACHA	20.5	11.6	67.9	3	67.9
497	-72.675	11.275	Caribe - Cesar	LA GUAJIRA	RIOHACHA	19.9	10.5	69.6	3	69.6
498	-72.625	11.275	Caribe - Cesar	LA GUAJIRA	RIOHACHA	18.1	10.5	71.4	3	71.4
499	-72.575	11.275	Caribe - Cesar	LA GUAJIRA	ALBANIA	20.5	11.1	68.4	3	68.4
500	-72.525	11.275	Caribe - Cesar	LA GUAJIRA	ALBANIA	21.2	16.4	62.4	3	62.4
501	-72.475	11.275	Caribe - Cesar	LA GUAJIRA	ALBANIA	20.9	14	65	3	65
502	-72.425	11.275	Caribe - Cesar	LA GUAJIRA	MAICAO	21.7	14.9	63.3	3	63.3
503	-72.375	11.275	Caribe - Cesar	LA GUAJIRA	MAICAO	20.5	16	63.5	3	63.5
504	-72.325	11.275	Caribe - Cesar	LA GUAJIRA	MAICAO	20.4	15.5	64.1	3	64.1
505	-72.275	11.275	Caribe - Cesar	LA GUAJIRA	MAICAO	20	17.6	62.4	3	62.4
506	-72.225	11.275	Caribe - Cesar	LA GUAJIRA	MAICAO	21.8	19	59.3	3	59.3
507	-72.175	11.275	Caribe - Cesar	LA GUAJIRA	MAICAO	22.8	16.7	60.5	3	60.5
508	-74.225	11.225	Caribe - Cesar	MAGDALENA	SANTA MARTA	14.5	12.2	73.3	3	73.3
509	-74.175	11.225	Caribe - Cesar	MAGDALENA	SANTA MARTA	20.4	0	79.6	3	79.6
510	-74.125	11.225	Caribe - Cesar	MAGDALENA	SANTA MARTA	14.9	9.1	76	3	76
511	-74.075	11.225	Caribe - Cesar	MAGDALENA	SANTA MARTA	10.8	14	75.2	3	75.2
